Year,Country,Total,Continent,Latitude,Longitude
2015,Cuba,5312,North America ,20.571,-76.456
2015,Dominica,8093,North America ,15.4238,-61.3411
2015,Dominican Republic,549289,North America ,19.01,-70.1685
2015,Grenada,7057,North America ,12.111,-61.6867
2015,Guadeloupe,98507,North America ,16.2495,-61.5527
2015,Haiti,18036,North America ,19.3175,-72.4205
2015,Jamaica,23167,North America ,18.163,-77.477
2015,Martinique,61731,North America ,14.6366,-61.0154
2015,Montserrat,1351,North America ,16.7492,-62.1928
2015,Puerto Rico,280494,North America ,18.242,-66.643
2015,Saint Kitts and Nevis,7443,North America ,17.147,-62.58
2015,Saint Lucia,8673,North America ,13.909,-60.9776
2015,Saint Vincent and the Grenadines,4637,North America ,13.2528,-61.1949
2015,Trinidad and Tobago,50021,North America ,10.4435,-61.2604
2015,Turks and Caicos Islands,22719,North America ,21.7779,-71.7592
2015,Belize,54674,North America ,17.108,-88.744
2015,Costa Rica,411697,North America ,10.126,-84.075
2015,El Salvador,42045,North America ,13.848,-89.229
2015,Guatemala,78352,North America ,15.124,-90.711
2015,Honduras,38317,North America ,14.881,-87.123
2015,Mexico,1028803,North America ,22.925,-101.68
2015,Nicaragua,40262,North America ,12.692,-85.03
2015,Panama,184710,North America ,8.348,-81.005
2015,Argentina,2086302,South America,-33.166,-64.31
2015,Bolivia,142989,South America,-16.71,-65.183
2015,Brazil,716568,South America,-11.694,-48.978
2015,Chile,639724,South America,-23.176,-69.201
2015,Colombia,139134,South America,3.794,-73.606
2015,Ecuador,387513,South America,-1.151,-78.308
2015,Falkland Islands,1571,South America,-51.663,-58.685
2015,French Guiana,106108,South America,3.9351,-53.0359
2015,Guyana,15384,South America,5.17,-58.939
2015,Paraguay,156462,South America,-23.266,-58.409
2015,Peru,154774,South America,-12.664,-72.98
2015,Suriname,43127,South America,4.248,-55.848
2015,Uruguay,78799,South America,-32.948,-56.249
2015,Venezuela,1404448,South America,6.983,-64.588
2015,Australia,6729730,Oceania,-24.578,133.582
2015,New Zealand,1039736,Oceania,-42.558,172.377
2015,Fiji,13751,Oceania,-17.7941,177.9783
2015,New Caledonia,68881,Oceania,-21.02,165.062
2015,Papua New Guinea,30940,Oceania,-5.636,142.798
2015,Solomon Islands,2585,Oceania,-9.5987,160.1487
2015,Vanuatu,3187,Oceania,-15.339,166.89
2015,Micronesia,113523,Oceania,7.531,150.457
2015,Guam,76089,Oceania,13.45,144.7579
2015,Kiribati,2919,Oceania,2.048,-158.59
2015,Marshall Islands,3284,Oceania,5.961,169.651
2015,Nauru,1890,Oceania,-0.5287,166.9315
2015,Northern Mariana Islands,21648,Oceania,15.1905,145.7471
2015,Palau,4937,Oceania,7.5288,134.5573
2015,American Samoa,23513,Oceania,-14.3018,-170.7511
2015,Cook Islands,3477,Oceania,-21.202,-159.82
2015,French Polynesia,30058,Oceania,-17.529,-149.53
2015,Niue,588,Oceania,-19.033,-169.86
2015,Samoa,4252,Oceania,-13.6221,-172.439
2015,Tokelau,487,Oceania,-8.571,-172.48
2015,Tonga,3954,Oceania,-21.167,-175.19
2015,Tuvalu,230,Oceania,-7.4786,178.6758
2015,Wallis and Futuna,1052,Oceania,-13.2859,-176.2086
2015,Belarus,1082905,Europe,53.3292,27.9492
2015,Bulgaria,123803,Europe,42.625,24.521
2015,Czech Republic,416454,Europe,49.848,15.2812
2015,Hungary,475508,Europe,47.174,19.618
2015,Poland,619403,Europe,52.442,19.72
2015,Moldova,106374,Europe,47.524,28.444
2015,Romania,281048,Europe,45.933,25.119
2015,Russia,11643276,Europe,64.736,104.062
2015,Slovakia,177624,Europe,48.8595,19.4434
2015,Ukraine,4915142,Europe,49.364,32.132
2015,Denmark,595876,Europe,56.113,9.096
2015,Estonia,194664,Europe,58.777,25.977
2015,Faroe Islands,5485,Europe,62.1252,-7.0174
2015,Finland,314856,Europe,62.716,26.192
2015,Iceland,39072,Europe,64.826,-18.417
2015,Ireland,759256,Europe,53.214,-7.588
2015,Isle of Man,42238,Europe,54.2362,-4.5149
2015,Latvia,265418,Europe,57.017,25.0173
2015,Lithuania,136021,Europe,55.342,24.23
2015,Norway,746375,Europe,61.3701,9.3031
2015,Sweden,1676264,Europe,66.2188,19
2015,United Kingdom,8411569,Europe,52.289,-1.259
2015,Albania,52031,Europe,40.654,20.076
2015,Andorra,42264,Europe,42.5425,1.5893
2015,Bosnia and Herzegovina,38574,Europe,44.342,17.804
2015,Croatia,561093,Europe,45.754,16.385
2015,Gibraltar,11065,Europe,36.134,-5.3482
2015,Greece,1242924,Europe,39.787,21.617
2015,Italy,5805328,Europe,44.3713,11.1084
2015,Malta,52642,Europe,35.9024,14.4137
2015,Montenegro,71719,Europe,42.857,19.096
2015,Macedonia,130730,Europe,41.636,21.676
2015,Portugal,864814,Europe,40.957,-7.9373
2015,San Marino,5195,Europe,43.942,12.4611
2015,Serbia,807441,Europe,44.021,20.699
2015,Slovenia,237616,Europe,46.037,14.534
2015,Spain,5891208,Europe,40.617,-3.388
2015,Austria,1492374,Europe,47.65,14.705
2015,Belgium,1783488,Europe,50.6745,4.4588
2015,France,7874172,Europe,46.656,2.543
2015,Germany,10220418,Europe,51.3819,9.9877
2015,Liechtenstein,23799,Europe,47.1593,9.547
2015,Luxembourg,248888,Europe,49.671,6.113
2015,Monaco,25983,Europe,43.7384,7.4243
2015,Netherlands,1996318,Europe,52.1704,5.0102
2015,Switzerland,2416394,Europe,46.7794,8.0329
2015,Bermuda,19126,North America ,32.3019,-64.7737
2015,Canada,7428657,North America ,59.2067,-111.1937
2015,Greenland,5797,North America ,71,-39
2015,Saint Pierre and Miquelon,986,North America ,46.9642,-56.3267
2015,United States of America,48178877,North America ,40.0792,-98.8164
2019,Burundi,321018,Africa,-3.333,29.749
2019,Comoros,12504,Africa,-11.6527,43.3307
2019,Djibouti,115341,Africa,11.41,42.165
2019,Eritrea,16101,Africa,15.982,38.02
2019,Ethiopia,1253083,Africa,8.435,38.786
2019,Kenya,1044854,Africa,0.806,38.166
2019,Madagascar,34934,Africa,-19.615,46.645
2019,Malawi,247652,Africa,-13.2731,33.7428
2019,Mauritius,28849,Africa,-20.2529,57.5902
2019,Mayotte,74643,Africa,-12.8252,45.1494
2019,Mozambique,334665,Africa,-13.852,38.042
2019,Réunion,129153,Africa,-21.1313,55.537
2019,Rwanda,539932,Africa,-1.887,29.904
2019,Seychelles,12926,Africa,-4.6841,55.4924
2019,Somalia,52131,Africa,2.875,43.446
2019,Uganda,1734166,Africa,1.9392,32.7415
2019,Tanzania,509166,Africa,-5.651,34.146
2019,Zambia,170249,Africa,-15.13,25.268
2019,Zimbabwe,411257,Africa,-19.098,30.047
2019,Angola,669479,Africa,-12.836,17.808
2019,Cameroon,505692,Africa,4.4,12.131
2019,Central African Republic,90649,Africa,7.043,21.424
2019,Chad,512230,Africa,15.981,18.781
2019,Republic of Congo,402142,Africa,0.509,16.08
2019,Democratic Republic of the Congo,963833,Africa,-1.418,23.607
2019,Equatorial Guinea,227617,Africa,1.6342,10.4695
2019,Gabon,411463,Africa,-0.406,11.914
2019,Sao Tome and Principe,2174,Africa,0.216,6.595
2019,Botswana,110596,Africa,-22.126,23.662
2019,Lesotho,6928,Africa,-29.446,28.371
2019,Namibia,107561,Africa,-21.276,17.219
2019,South Africa,4224256,Africa,-31.7,23.441
2019,Benin,390112,Africa,10.478,2.274
2019,Burkina Faso,718338,Africa,12.673,-1.226
2019,Cape Verde,15664,Africa,15.416,-23.36
2019,Côte d'Ivoire,2549141,Africa,7.497,-5.336
2019,Gambia,215406,Africa,13.499,-14.641
2019,Ghana,466780,Africa,7.258,-1.062
2019,Guinea,120642,Africa,10.599,-10.907
2019,Guinea-Bissau,26916,Africa,12.191,-14.475
2019,Liberia,94448,Africa,6.51,-9.33
2019,Mali,468230,Africa,18.211,-2.209
2019,Mauritania,172987,Africa,19.413,-10.6528
2019,Niger,294161,Africa,16.996,9.915
2019,Nigeria,1256408,Africa,9.3417,7.678
2019,Saint Helena,433,Africa,-40.289,-10.033
2019,Senegal,275239,Africa,15.044,-15.081
2019,Sierra Leone,54332,Africa,8.677,-11.779
2019,Togo,279142,Africa,7.7,1.106
2019,Algeria,249075,Africa,28.6045,2.64
2019,Egypt,504053,Africa,26.16,28.742
2019,Libya,818216,Africa,27.24,17.571
2019,Morocco,98574,Africa,31.129,-7.355
2019,Sudan,1223092,Africa,15.739,29.533
2019,Tunisia,57455,Africa,35.594,9.421
2019,Western Sahara,5384,Africa,24.4813,-13.6266
2019,Armenia,190159,Asia,40.56,44.449
2019,Azerbaijan,253887,Asia,40.46,47.883
2019,Bahrain,741161,Asia,26.025,50.5534
2019,Cyprus,191922,Asia,34.894,32.928
2019,Georgia,79035,Asia,42.05,43.576
2019,Iraq,368062,Asia,33.545,43.278
2019,Israel,1956346,Asia,30.992,34.834
2019,Jordan,3346703,Asia,30.681,36.279
2019,Kuwait,3034845,Asia,29.3169,47.4272
2019,Lebanon,1863873,Asia,34.161,36.021
2019,Oman,2286226,Asia,19.85,56.25
2019,Qatar,2229688,Asia,25.3174,51.1522
2019,Saudi Arabia,13122338,Asia,24.191,44.32
2019,Palestine,253735,Asia,32.097,35.26
2019,Syria,867848,Asia,35.303,38.322
2019,Turkey,5876829,Asia,39.144,34.188
2019,United Arab Emirates,8587256,Asia,23.9299,53.9031
2019,Yemen,385628,Asia,15.569,47.793
2019,Kazakhstan,3705556,Asia,48.866,69.772
2019,Kyrgyzstan,200260,Asia,41.741,75.043
2019,Tajikistan,274071,Asia,38.367,72.597
2019,Turkmenistan,195127,Asia,39.584,59.597
2019,Uzbekistan,1168384,Asia,41.757,63.958
2019,Afghanistan,149762,Asia,34.023,65.5267
2019,Bangladesh,2185613,Asia,24.598,90.1963
2019,Bhutan,53254,Asia,27.5342,90.3002
2019,India,5154737,Asia,22.741,78.236
2019,Iran,2682214,Asia,33.408,54.0418
2019,Maldives,69249,Asia,4.221,73.463
2019,Nepal,490802,Asia,28.2114,83.5608
2019,Pakistan,3257978,Asia,28.1854,66.6429
2019,Sri Lanka,40018,Asia,7.3,80.727
2019,China,1030871,Asia,35.1753,99.3877
2019,Hong Kong,2942254,Asia,22.4114,114.0599
2019,South Korea,49393,Asia,36.338,128.16
2019,Japan,2498891,Asia,35.962,137.855
2019,Mongolia,21128,Asia,46.516,102.564
2019,North Korea,1163655,Asia,39.767,126.389
2019,Brunei,110641,Asia,4.452,114.557
2019,Cambodia,78649,Asia,12.69,104.444
2019,Indonesia,353135,Asia,-0.739,114.045
2019,Laos,48275,Asia,19.595,102.538
2019,Malaysia,3430380,Asia,4.416,102.099
2019,Myanmar,75998,Asia,21.841,96.05
2019,Philippines,218530,Asia,17.181,121.256
2019,Singapore,2155653,Asia,1.3389,103.8297
2019,Thailand,3635085,Asia,15.688,100.845
2019,Timor-Leste,8417,Asia,-8.856,125.556
2019,Vietnam,76104,Asia,21.75,105.373
2019,Anguilla,5679,North America ,18.2177,-63.0406
2019,Antigua and Barbuda,29207,North America ,17.625,-61.786
2019,Aruba,36532,North America ,12.5176,-69.9818
2019,Bahamas,62962,North America ,24.7032,-78.0455
2019,Barbados,34807,North America ,13.1898,-59.559
2019,British Virgin Islands,20778,North America ,18.4204,-64.64
2019,Cayman Islands,28985,North America ,19.3299,-81.1715
2019,Cuba,4886,North America ,20.571,-76.456
2019,Dominica,8264,North America ,15.4238,-61.3411
2019,Dominican Republic,567648,North America ,19.01,-70.1685
2019,Grenada,7124,North America ,12.111,-61.6867
2019,Guadeloupe,100030,North America ,16.2495,-61.5527
2019,Haiti,18756,North America ,19.3175,-72.4205
2019,Jamaica,23468,North America ,18.163,-77.477
2019,Martinique,61647,North America ,14.6366,-61.0154
2019,Montserrat,1375,North America ,16.7492,-62.1928
2019,Puerto Rico,266828,North America ,18.242,-66.643
2019,Saint Kitts and Nevis,7587,North America ,17.147,-62.58
2019,Saint Lucia,8383,North America ,13.909,-60.9776
2019,Saint Vincent and the Grenadines,4692,North America ,13.2528,-61.1949
2019,Trinidad and Tobago,59249,North America ,10.4435,-61.2604
2019,Turks and Caicos Islands,24534,North America ,21.7779,-71.7592
2019,Belize,59998,North America ,17.108,-88.744
2019,Costa Rica,417768,North America ,10.126,-84.075
2019,El Salvador,42617,North America ,13.848,-89.229
2019,Guatemala,80421,North America ,15.124,-90.711
2019,Honduras,38933,North America ,14.881,-87.123
2019,Mexico,1060707,North America ,22.925,-101.68
2019,Nicaragua,42172,North America ,12.692,-85.03
2019,Panama,185072,North America ,8.348,-81.005
2019,Argentina,2212879,South America,-33.166,-64.31
2019,Bolivia,156114,South America,-16.71,-65.183
2019,Brazil,807006,South America,-11.694,-48.978
2019,Chile,939992,South America,-23.176,-69.201
2019,Colombia,1142319,South America,3.794,-73.606
2019,Ecuador,381507,South America,-1.151,-78.308
2019,Falkland Islands,1902,South America,-51.663,-58.685
2019,French Guiana,117372,South America,3.9351,-53.0359
2019,Guyana,15699,South America,5.17,-58.939
2019,Paraguay,160519,South America,-23.266,-58.409
2019,Peru,782169,South America,-12.664,-72.98
2019,Suriname,46157,South America,4.248,-55.848
2019,Uruguay,81482,South America,-32.948,-56.249
2019,Venezuela,1375690,South America,6.983,-64.588
2019,Australia,7549270,Oceania,-24.578,133.582
2019,New Zealand,1068739,Oceania,-42.558,172.377
2019,Fiji,14038,Oceania,-17.7941,177.9783
2019,New Caledonia,72537,Oceania,-21.02,165.062
2019,Papua New Guinea,31212,Oceania,-5.636,142.798
2019,Solomon Islands,2532,Oceania,-9.5987,160.1487
2019,Vanuatu,3245,Oceania,-15.339,166.89
2019,Micronesia,117978,Oceania,7.531,150.457
2019,Guam,79846,Oceania,13.45,144.7579
2019,Kiribati,3022,Oceania,2.048,-158.59
2019,Marshall Islands,3296,Oceania,5.961,169.651
2019,Nauru,2114,Oceania,-0.5287,166.9315
2019,Northern Mariana Islands,21815,Oceania,15.1905,145.7471
2019,Palau,5066,Oceania,7.5288,134.5573
2019,American Samoa,23539,Oceania,-14.3018,-170.7511
2019,Cook Islands,3491,Oceania,-21.202,-159.82
2019,French Polynesia,31205,Oceania,-17.529,-149.53
2019,Niue,588,Oceania,-19.033,-169.86
2019,Samoa,4035,Oceania,-13.6221,-172.439
2019,Tokelau,504,Oceania,-8.571,-172.48
2019,Tonga,3752,Oceania,-21.167,-175.19
2019,Tuvalu,238,Oceania,-7.4786,178.6758
2019,Wallis and Futuna,1022,Oceania,-13.2859,-176.2086
2019,Belarus,1069395,Europe,53.3292,27.9492
2019,Bulgaria,168516,Europe,42.625,24.521
2019,Czech Republic,512705,Europe,49.848,15.2812
2019,Hungary,512043,Europe,47.174,19.618
2019,Poland,655985,Europe,52.442,19.72
2019,Moldova,104713,Europe,47.524,28.444
2019,Romania,462552,Europe,45.933,25.119
2019,Russia,11640559,Europe,64.736,104.062
2019,Slovakia,187984,Europe,48.8595,19.4434
2019,Ukraine,4964293,Europe,49.364,32.132
2019,Denmark,722878,Europe,56.113,9.096
2019,Estonia,190242,Europe,58.777,25.977
2019,Faroe Islands,6454,Europe,62.1252,-7.0174
2019,Finland,383116,Europe,62.716,26.192
2019,Iceland,52404,Europe,64.826,-18.417
2019,Ireland,833564,Europe,53.214,-7.588
2019,Isle of Man,42864,Europe,54.2362,-4.5149
2019,Latvia,237266,Europe,57.017,25.0173
2019,Lithuania,117218,Europe,55.342,24.23
2019,Norway,867765,Europe,61.3701,9.3031
2019,Sweden,2005210,Europe,66.2188,19
2019,United Kingdom,9552110,Europe,52.289,-1.259
2019,Albania,49160,Europe,40.654,20.076
2019,Andorra,45102,Europe,42.5425,1.5893
2019,Bosnia and Herzegovina,35735,Europe,44.342,17.804
2019,Croatia,518083,Europe,45.754,16.385
2019,Gibraltar,11172,Europe,36.134,-5.3482
2019,Greece,1211382,Europe,39.787,21.617
2019,Italy,6273722,Europe,44.3713,11.1084
2019,Malta,84949,Europe,35.9024,14.4137
2019,Montenegro,70967,Europe,42.857,19.096
2019,Macedonia,131175,Europe,41.636,21.676
2019,Portugal,888162,Europe,40.957,-7.9373
2019,San Marino,5507,Europe,43.942,12.4611
2019,Serbia,820312,Europe,44.021,20.699
2019,Slovenia,253122,Europe,46.037,14.534
2019,Spain,6104203,Europe,40.617,-3.388
2019,Austria,1779857,Europe,47.65,14.705
2019,Belgium,1981919,Europe,50.6745,4.4588
2019,France,8334875,Europe,46.656,2.543
2019,Germany,13132146,Europe,51.3819,9.9877
2019,Liechtenstein,25467,Europe,47.1593,9.547
2019,Luxembourg,291723,Europe,49.671,6.113
2019,Monaco,26511,Europe,43.7384,7.4243
2019,Netherlands,2282791,Europe,52.1704,5.0102
2019,Switzerland,2572029,Europe,46.7794,8.0329
2019,Bermuda,19336,North America ,32.3019,-64.7737
2019,Canada,7960657,North America ,59.2067,-111.1937
2019,Greenland,5690,North America ,71,-39
2019,Saint Pierre and Miquelon,990,North America ,46.9642,-56.3267
2019,United States of America,50661149,North America ,40.0792,-98.8164
